country,year,avg_temperature
Country_190,1907,15.99
Country_190,1908,15.22
Country_190,1909,15.55
Country_190,1910,15.19
Country_190,1911,15.47
Country_190,1912,15.95
Country_190,1913,15.85
Country_190,1914,15.53
Country_190,1915,15.36
Country_190,1916,15.47
Country_190,1917,15.38
Country_190,1918,15.31
Country_190,1919,14.84
Country_190,1920,15.64
Country_190,1921,15.17
Country_190,1922,15.5
Country_190,1923,15.44
Country_190,1924,15.85
Country_190,1925,15.24
Country_190,1926,15.47
Country_190,1927,15.5
Country_190,1928,15.09
Country_190,1929,15.85
Country_190,1930,15.33
Country_190,1931,15.79
Country_190,1932,15.71
Country_190,1933,15.7
Country_190,1934,16.04
Country_190,1935,15.61
Country_190,1936,15.53
Country_190,1937,15.79
Country_190,1938,15.41
Country_190,1939,16.13
Country_190,1940,16.09
Country_190,1941,16.16
Country_190,1942,16.08
Country_190,1943,16.33
Country_190,1944,15.62
Country_190,1945,16.63
Country_190,1946,15.63
Country_190,1947,16.19
Country_190,1948,16.05
Country_190,1949,15.52
Country_190,1950,15.82
Country_190,1951,15.92
Country_190,1952,16.28
Country_190,1953,15.74
Country_190,1954,16.49
Country_190,1955,15.77
Country_190,1956,15.81
Country_190,1957,16.21
Country_190,1958,16.05
Country_190,1959,16.58
Country_190,1960,15.95
Country_190,1961,16.31
Country_190,1962,16.63
Country_190,1963,16.5
Country_190,1964,15.89
Country_190,1965,16.11
Country_190,1966,16.18
Country_190,1967,16.22
Country_190,1968,16.44
Country_190,1969,16.11
Country_190,1970,16.44
Country_190,1971,16.3
Country_190,1972,16.38
Country_190,1973,16.61
Country_190,1974,16.19
Country_190,1975,16.53
Country_190,1976,15.99
Country_190,1977,16.09
Country_190,1978,16.4
Country_190,1979,16.57
Country_190,1980,16.47
Country_190,1981,16.26
Country_190,1982,15.84
Country_190,1983,16.63
Country_190,1984,16.35
Country_190,1985,16.56
Country_190,1986,16.37
Country_190,1987,16.62
Country_190,1988,16.55
Country_190,1989,16.64
Country_190,1990,16.23
Country_190,1991,16.11
Country_190,1992,16.45
Country_190,1993,16.79
Country_190,1994,16.53
Country_190,1995,16.59
Country_190,1996,16.81
Country_190,1997,16.45
Country_190,1998,16.71
Country_190,1999,16.46
Country_190,2000,16.76
Country_190,2001,16.6
Country_190,2002,16.8
Country_190,2003,16.06
Country_190,2004,17.11
Country_190,2005,17.11
Country_190,2006,16.82
Country_190,2007,16.9
Country_190,2008,17.41
Country_190,2009,16.59
Country_190,2010,17.22
Country_190,2011,16.7
Country_190,2012,17.26
Country_190,2013,17.23
Country_190,2014,16.89
Country_190,2015,17.26
Country_190,2016,16.43
Country_190,2017,16.94
Country_190,2018,16.75
Country_190,2019,17.14
Country_190,2020,16.81
Country_190,2021,17.15
Country_190,2022,17.1
Country_190,2023,17.22
Country_191,1900,17.99
Country_191,1901,18.1
Country_191,1902,18.37
Country_191,1903,19.18
Country_191,1904,18.31
Country_191,1905,18.89
Country_191,1906,18.85
Country_191,1907,18.33
Country_191,1908,18.78
Country_191,1909,18.57
Country_191,1910,18.73
Country_191,1911,18.96
Country_191,1912,18.76
Country_191,1913,19.27
Country_191,1914,19.03
Country_191,1915,18.69
Country_191,1916,19.15
Country_191,1917,19.25
Country_191,1918,18.51
Country_191,1919,18.72
Country_191,1920,18.9
Country_191,1921,19.15
Country_191,1922,19.47
Country_191,1923,19.12
Country_191,1924,19.0
Country_191,1925,18.38
Country_191,1926,19.16
Country_191,1927,18.99
Country_191,1928,19.01
Country_191,1929,19.13
Country_191,1930,19.28
Country_191,1931,18.93
Country_191,1932,19.39
Country_191,1933,19.44
Country_191,1934,18.98
Country_191,1935,19.27
Country_191,1936,19.28
Country_191,1937,19.13
Country_191,1938,19.08
Country_191,1939,18.63
Country_191,1940,18.95
Country_191,1941,19.5
Country_191,1942,19.4
Country_191,1943,19.77
Country_191,1944,19.87
Country_191,1945,18.54
Country_191,1946,19.14
Country_191,1947,19.5
Country_191,1948,19.38
Country_191,1949,19.01
Country_191,1950,18.91
Country_191,1951,19.07
Country_191,1952,19.06
Country_191,1953,19.83
Country_191,1954,19.08
Country_191,1955,19.16
Country_191,1956,19.29
Country_191,1957,18.86
Country_191,1958,19.62
Country_191,1959,19.58
Country_191,1960,19.47
Country_191,1961,19.17
Country_191,1962,19.79
Country_191,1963,19.51
Country_191,1964,19.54
Country_191,1965,19.38
Country_191,1966,19.38
Country_191,1967,19.46
Country_191,1968,19.03
Country_191,1969,19.81
Country_191,1970,19.36
Country_191,1971,19.74
Country_191,1972,18.98
Country_191,1973,19.28
Country_191,1974,19.84
Country_191,1975,19.93
Country_191,1976,19.83
Country_191,1977,19.1
Country_191,1978,20.24
Country_191,1979,20.03
Country_191,1980,20.02
Country_191,1981,19.93
Country_191,1982,19.71
Country_191,1983,20.11
Country_191,1984,19.69
Country_191,1985,19.59
Country_191,1986,19.97
Country_191,1987,20.05
Country_191,1988,19.83
Country_191,1989,20.08
Country_191,1990,20.27
Country_191,1991,19.83
Country_191,1992,20.06
Country_191,1993,19.65
Country_191,1994,20.27
Country_191,1995,19.88
Country_191,1996,19.96
Country_191,1997,19.85
Country_191,1998,20.03
Country_191,1999,20.15
Country_191,2000,20.27
Country_191,2001,20.0
Country_191,2002,20.3
Country_191,2003,20.16
Country_191,2004,20.03
Country_191,2005,20.19
Country_191,2006,20.47
Country_191,2007,20.49
Country_191,2008,20.25
Country_191,2009,19.7
Country_191,2010,19.98
Country_191,2011,20.03
Country_191,2012,20.38
Country_191,2013,19.75
Country_191,2014,20.56
Country_191,2015,20.08
Country_191,2016,20.23
Country_191,2017,20.51
Country_191,2018,20.52
Country_191,2019,20.27
Country_191,2020,19.83
Country_191,2021,20.51
Country_191,2022,20.5
Country_191,2023,20.68
Country_192,1900,12.34
Country_192,1901,12.75
Country_192,1902,12.56
Country_192,1903,12.45
Country_192,1904,12.02
Country_192,1905,12.54
Country_192,1906,12.73
Country_192,1907,12.15
Country_192,1908,11.86
Country_192,1909,12.81
Country_192,1910,12.62
Country_192,1911,12.76
Country_192,1912,12.85
Country_192,1913,12.65
Country_192,1914,12.73
Country_192,1915,13.0
Country_192,1916,12.9
Country_192,1917,12.47
Country_192,1918,12.72
Country_192,1919,12.92
Country_192,1920,12.38
Country_192,1921,13.19
Country_192,1922,12.45
Country_192,1923,12.67
Country_192,1924,12.49
Country_192,1925,12.77
Country_192,1926,12.81
Country_192,1927,12.7
Country_192,1928,13.34
Country_192,1929,12.86
Country_192,1930,12.99
Country_192,1931,12.72
Country_192,1932,12.98
Country_192,1933,12.95
Country_192,1934,13.07
Country_192,1935,12.85
Country_192,1936,13.03
Country_192,1937,12.89
Country_192,1938,12.85
Country_192,1939,13.0
Country_192,1940,13.12
Country_192,1941,12.95
Country_192,1942,13.02
Country_192,1943,13.21
Country_192,1944,13.12
Country_192,1945,12.85
Country_192,1946,12.72
Country_192,1947,13.15
Country_192,1948,12.96
Country_192,1949,13.45
Country_192,1950,13.3
Country_192,1951,12.83
Country_192,1952,13.26
Country_192,1953,13.2
Country_192,1954,12.9
Country_192,1955,13.75
Country_192,1956,13.11
Country_192,1957,13.78
Country_192,1958,13.32
Country_192,1959,13.4
Country_192,1960,13.35
Country_192,1961,13.04
Country_192,1962,13.76
Country_192,1963,13.4
Country_192,1964,13.18
Country_192,1965,13.33
Country_192,1966,13.57
Country_192,1967,13.52
Country_192,1968,13.58
Country_192,1969,13.63
Country_192,1970,13.49
Country_192,1971,13.69
Country_192,1972,13.49
Country_192,1973,13.69
Country_192,1974,13.54
Country_192,1975,13.35
Country_192,1976,14.15
Country_192,1977,14.02
Country_192,1978,14.08
Country_192,1979,13.8
Country_192,1980,13.98
Country_192,1981,13.52
Country_192,1982,13.51
Country_192,1983,13.44
Country_192,1984,13.69
Country_192,1985,13.96
Country_192,1986,13.91
Country_192,1987,13.5
Country_192,1988,13.58
Country_192,1989,14.02
Country_192,1990,14.09
Country_192,1991,13.6
Country_192,1992,13.95
Country_192,1993,13.49
Country_192,1994,13.64
Country_192,1995,14.07
Country_192,1996,13.77
Country_192,1997,13.57
Country_192,1998,13.22
Country_192,1999,13.84
Country_192,2000,13.88
Country_192,2001,14.02
Country_192,2002,14.22
Country_192,2003,13.72
Country_192,2004,13.9
Country_192,2005,13.93
Country_192,2006,13.91
Country_192,2007,14.02
Country_192,2008,14.22
Country_192,2009,14.38
Country_192,2010,14.3
Country_192,2011,13.89
Country_192,2012,14.52
Country_192,2013,14.3
Country_192,2014,14.36
Country_192,2015,14.53
Country_192,2016,14.17
Country_192,2017,14.1
Country_192,2018,14.62
Country_192,2019,14.49
Country_192,2020,14.51
Country_192,2021,14.42
Country_192,2022,14.12
Country_192,2023,13.9
Country_193,1900,17.83
Country_193,1901,17.98
Country_193,1902,18.09
Country_193,1903,17.53
Country_193,1904,17.6
Country_193,1905,17.89
Country_193,1906,17.88
Country_193,1907,18.22
Country_193,1908,18.04
Country_193,1909,18.3
Country_193,1910,18.12
Country_193,1911,18.3
Country_193,1912,17.86
Country_193,1913,17.62
Country_193,1914,18.33
Country_193,1915,18.2
Country_193,1916,18.57
Country_193,1917,17.54
Country_193,1918,17.96
Country_193,1919,17.81
Country_193,1920,18.23
Country_193,1921,18.02
Country_193,1922,18.29
Country_193,1923,17.84
Country_193,1924,17.67
Country_193,1925,18.07
Country_193,1926,18.7
Country_193,1927,17.94
Country_193,1928,18.07
Country_193,1929,18.55
Country_193,1930,17.81
Country_193,1931,18.25
Country_193,1932,18.44
Country_193,1933,18.0
Country_193,1934,18.63
Country_193,1935,18.8
Country_193,1936,18.86
Country_193,1937,17.88
Country_193,1938,18.92
Country_193,1939,18.73
Country_193,1940,18.09
Country_193,1941,18.56
Country_193,1942,18.95
Country_193,1943,18.58
Country_193,1944,18.66
Country_193,1945,18.77
Country_193,1946,18.31
Country_193,1947,18.83
Country_193,1948,18.46
Country_193,1949,18.84
Country_193,1950,19.08
Country_193,1951,19.23
Country_193,1952,18.9
Country_193,1953,18.39
Country_193,1954,18.3
Country_193,1955,18.55
Country_193,1956,18.84
Country_193,1957,18.63
Country_193,1958,18.58
Country_193,1959,18.75
Country_193,1960,18.16
Country_193,1961,19.23
Country_193,1962,18.63
Country_193,1963,18.66
Country_193,1964,19.62
Country_193,1965,19.2
Country_193,1966,18.99
Country_193,1967,18.78
Country_193,1968,19.02
Country_193,1969,18.88
Country_193,1970,18.89
Country_193,1971,18.96
Country_193,1972,19.13
Country_193,1973,19.07
Country_193,1974,18.51
Country_193,1975,19.26
Country_193,1976,18.52
Country_193,1977,19.7
Country_193,1978,19.08
Country_193,1979,18.97
Country_193,1980,18.92
Country_193,1981,19.08
Country_193,1982,19.07
Country_193,1983,19.21
Country_193,1984,19.28
Country_193,1985,19.06
Country_193,1986,18.77
Country_193,1987,19.41
Country_193,1988,19.6
Country_193,1989,19.41
Country_193,1990,18.83
Country_193,1991,19.09
Country_193,1992,19.0
Country_193,1993,18.88
Country_193,1994,19.33
Country_193,1995,19.52
Country_193,1996,19.26
Country_193,1997,19.13
Country_193,1998,19.42
Country_193,1999,19.05
Country_193,2000,19.34
Country_193,2001,19.46
Country_193,2002,19.21
Country_193,2003,18.85
Country_193,2004,18.97
Country_193,2005,19.26
Country_193,2006,19.26
Country_193,2007,19.03
Country_193,2008,19.28
Country_193,2009,19.23
Country_193,2010,19.54
Country_193,2011,19.42
Country_193,2012,19.69
Country_193,2013,19.44
Country_193,2014,20.11
Country_193,2015,19.49
Country_193,2016,19.67
Country_193,2017,19.69
Country_193,2018,19.58
Country_193,2019,19.58
Country_193,2020,19.0
Country_193,2021,19.82
Country_193,2022,19.64
Country_193,2023,19.67
Country_194,1900,24.4
Country_194,1901,24.89
Country_194,1902,24.03
Country_194,1903,24.97
Country_194,1904,24.49
Country_194,1905,24.45
Country_194,1906,24.18
Country_194,1907,25.0
Country_194,1908,24.75
Country_194,1909,24.51
Country_194,1910,25.26
Country_194,1911,24.69
Country_194,1912,25.04
Country_194,1913,24.46
Country_194,1914,25.01
Country_194,1915,24.99
Country_194,1916,25.19
Country_194,1917,24.54
Country_194,1918,24.86
Country_194,1919,24.56
Country_194,1920,24.91
Country_194,1921,24.56
Country_194,1922,25.22
Country_194,1923,24.5
Country_194,1924,24.47
Country_194,1925,24.38
Country_194,1926,25.0
Country_194,1927,24.95
Country_194,1928,24.98
Country_194,1929,25.38
Country_194,1930,25.05
Country_194,1931,25.11
Country_194,1932,25.39
Country_194,1933,24.87
Country_194,1934,25.14
Country_194,1935,24.9
Country_194,1936,25.34
Country_194,1937,24.63
Country_194,1938,24.78
Country_194,1939,25.36
Country_194,1940,25.32
Country_194,1941,25.44
Country_194,1942,25.34
Country_194,1943,24.73
Country_194,1944,25.05
Country_194,1945,24.85
Country_194,1946,24.99
Country_194,1947,25.09
Country_194,1948,25.05
Country_194,1949,24.8
Country_194,1950,25.82
Country_194,1951,24.84
Country_194,1952,25.87
Country_194,1953,25.18
Country_194,1954,25.1
Country_194,1955,25.06
Country_194,1956,25.75
Country_194,1957,24.94
Country_194,1958,24.68
Country_194,1959,24.98
Country_194,1960,25.09
Country_194,1961,24.7
Country_194,1962,25.26
Country_194,1963,25.04
Country_194,1964,25.11
Country_194,1965,25.45
Country_194,1966,25.27
Country_194,1967,25.35
Country_194,1968,25.24
Country_194,1969,25.09
Country_194,1970,25.78
Country_194,1971,25.73
Country_194,1972,25.75
Country_194,1973,25.42
Country_194,1974,25.58
Country_194,1975,25.62
Country_194,1976,24.96
Country_194,1977,25.45
Country_194,1978,25.7
Country_194,1979,26.04
Country_194,1980,25.54
Country_194,1981,25.45
Country_194,1982,25.68
Country_194,1983,25.65
Country_194,1984,25.48
Country_194,1985,25.37
Country_194,1986,26.0
Country_194,1987,25.6
Country_194,1988,26.0
Country_194,1989,26.19
Country_194,1990,25.35
Country_194,1991,25.79
Country_194,1992,25.65
Country_194,1993,25.85
Country_194,1994,25.73
Country_194,1995,25.34
Country_194,1996,25.65
Country_194,1997,26.0
Country_194,1998,26.03
Country_194,1999,26.52
Country_194,2000,26.38
Country_194,2001,26.32
Country_194,2002,25.95
Country_194,2003,26.57
Country_194,2004,25.85
Country_194,2005,26.26
Country_194,2006,26.24
Country_194,2007,26.33
Country_194,2008,25.68
Country_194,2009,26.08
Country_194,2010,26.22
Country_194,2011,25.57
Country_194,2012,26.05
Country_194,2013,26.02
Country_194,2014,26.07
Country_194,2015,26.1
Country_194,2016,25.99
Country_194,2017,26.51
Country_194,2018,26.34
Country_194,2019,25.66
Country_194,2020,26.26
Country_194,2021,26.4
Country_194,2022,26.7
Country_194,2023,26.04
Country_195,1900,11.38
Country_195,1901,11.53
Country_195,1902,11.31
Country_195,1903,11.6
Country_195,1904,11.52
Country_195,1905,11.69
Country_195,1906,11.81
Country_195,1907,11.62
Country_195,1908,11.85
Country_195,1909,11.09
Country_195,1910,10.79
Country_195,1911,11.28
Country_195,1912,10.83
Country_195,1913,11.17
Country_195,1914,11.43
Country_195,1915,11.51
Country_195,1916,11.16
Country_195,1917,11.73
Country_195,1918,11.05
Country_195,1919,11.21
Country_195,1920,11.04
Country_195,1921,11.63
Country_195,1922,11.71
Country_195,1923,11.91
Country_195,1924,12.17
Country_195,1925,11.74
Country_195,1926,11.23
Country_195,1927,11.43
Country_195,1928,11.46
Country_195,1929,11.67
Country_195,1930,11.91
Country_195,1931,11.98
Country_195,1932,11.85
Country_195,1933,11.39
Country_195,1934,12.22
Country_195,1935,11.73
Country_195,1936,12.0
Country_195,1937,12.0
Country_195,1938,11.68
Country_195,1939,11.97
Country_195,1940,11.58
Country_195,1941,11.77
Country_195,1942,11.89
Country_195,1943,11.58
Country_195,1944,12.82
Country_195,1945,11.96
Country_195,1946,12.42
Country_195,1947,11.7
Country_195,1948,12.7
Country_195,1949,11.86
Country_195,1950,12.21
Country_195,1951,12.15
Country_195,1952,12.17
Country_195,1953,11.83
Country_195,1954,12.12
Country_195,1955,12.38
Country_195,1956,11.98
Country_195,1957,11.93
Country_195,1958,12.1
Country_195,1959,11.35
Country_195,1960,12.15
Country_195,1961,12.59
Country_195,1962,11.99
Country_195,1963,12.36
Country_195,1964,12.45
Country_195,1965,11.92
Country_195,1966,12.28
Country_195,1967,13.12
Country_195,1968,11.72
Country_195,1969,11.59
Country_195,1970,11.97
Country_195,1971,12.39
Country_195,1972,12.46
Country_195,1973,12.28
Country_195,1974,12.39
Country_195,1975,12.45
Country_195,1976,11.91
Country_195,1977,12.33
Country_195,1978,12.28
Country_195,1979,11.54
Country_195,1980,12.43
Country_195,1981,12.68
Country_195,1982,12.54
Country_195,1983,12.55
Country_195,1984,12.34
Country_195,1985,12.15
Country_195,1986,12.55
Country_195,1987,12.38
Country_195,1988,13.01
Country_195,1989,12.41
Country_195,1990,12.59
Country_195,1991,12.43
Country_195,1992,12.67
Country_195,1993,13.1
Country_195,1994,12.34
Country_195,1995,12.79
Country_195,1996,13.08
Country_195,1997,12.23
Country_195,1998,13.03
Country_195,1999,12.84
Country_195,2000,12.38
Country_195,2001,13.08
Country_195,2002,12.76
Country_195,2003,13.02
Country_195,2004,12.59
Country_195,2005,12.72
Country_195,2006,12.69
Country_195,2007,13.25
Country_195,2008,12.57
Country_195,2009,12.83
Country_195,2010,12.89
Country_195,2011,12.42
Country_195,2012,12.57
Country_195,2013,12.73
Country_195,2014,13.44
Country_195,2015,12.6
Country_195,2016,12.84
Country_195,2017,12.96
Country_195,2018,13.12
Country_195,2019,13.43
Country_195,2020,13.01
Country_195,2021,13.13
Country_195,2022,13.03
Country_195,2023,13.1
Country_196,1900,14.43
Country_196,1901,14.11
Country_196,1902,14.18
Country_196,1903,14.28
Country_196,1904,13.77
Country_196,1905,14.73
Country_196,1906,14.75
Country_196,1907,14.01
Country_196,1908,14.74
Country_196,1909,14.9
Country_196,1910,14.52
Country_196,1911,13.72
Country_196,1912,14.66
Country_196,1913,14.06
Country_196,1914,14.92
Country_196,1915,14.43
Country_196,1916,14.18
Country_196,1917,14.77
Country_196,1918,14.55
Country_196,1919,14.4
Country_196,1920,14.51
Country_196,1921,14.85
Country_196,1922,14.35
Country_196,1923,15.02
Country_196,1924,14.21
Country_196,1925,14.63
Country_196,1926,14.96
Country_196,1927,14.69
Country_196,1928,14.59
Country_196,1929,14.48
Country_196,1930,14.62
Country_196,1931,14.8
Country_196,1932,14.38
Country_196,1933,14.71
Country_196,1934,14.92
Country_196,1935,15.2
Country_196,1936,14.47
Country_196,1937,15.46
Country_196,1938,14.94
Country_196,1939,14.85
Country_196,1940,15.02
Country_196,1941,15.07
Country_196,1942,14.79
Country_196,1943,14.8
Country_196,1944,14.74
Country_196,1945,15.0
Country_196,1946,15.3
Country_196,1947,15.49
Country_196,1948,14.82
Country_196,1949,15.18
Country_196,1950,14.8
Country_196,1951,14.51
Country_196,1952,15.21
Country_196,1953,14.95
Country_196,1954,14.9
Country_196,1955,14.78
Country_196,1956,14.73
Country_196,1957,14.85
Country_196,1958,15.58
Country_196,1959,15.5
Country_196,1960,14.8
Country_196,1961,15.13
Country_196,1962,15.39
Country_196,1963,14.82
